"find_id","specialist_id","year","speciality"
4884,26,,
4885,26,,
4886,26,,
4887,26,,
4888,26,,
4889,26,,
4890,26,,
4891,26,,
4892,26,,
4893,26,,
4894,26,,
4895,26,,
4896,26,,
4897,26,,
4898,26,,
4899,26,,
4900,26,,
4901,26,,
4902,26,,
4903,26,,
4904,26,,
4905,26,,
4906,26,,
4907,26,,
4908,26,,
4909,26,,
4910,26,,
4911,26,,
4912,26,,
4913,26,,
4914,26,,
4915,26,,
4916,26,,
4917,26,,
4918,26,,
4919,26,,
4920,26,,
4921,26,,
4922,26,,
4923,26,,
4924,26,,
4925,26,,
4926,26,,
4927,26,,
4928,26,,
4929,26,,
4930,26,,
4931,26,,
4932,26,,
4933,26,,
4934,26,,
4939,26,,
4940,26,,
4941,26,,
4942,26,,
4943,26,,
4944,26,,
4945,26,,
4946,26,,
4947,26,,
4948,26,,
4949,26,,
4950,26,,
4951,26,,
4952,26,,
4953,26,,
4954,26,,
4955,26,,
4956,26,,
4957,26,,
4958,26,,
4959,26,,
4960,26,,
4961,26,,
4962,26,,
4963,26,,
4964,26,,
4966,26,,
4967,26,,
4968,26,,
4969,26,,
4970,26,,
4971,26,,
4972,26,,
4973,26,,
4974,26,,
4977,26,,
4978,26,,
4979,26,,
4980,26,,
4981,26,,
4982,26,,
4983,26,,
4985,26,,
4986,26,,
4987,26,,
4988,26,,
4989,26,,
4990,26,,
4991,26,,
4992,26,,
4993,26,,
4994,26,,
4995,26,,
4996,26,,
4997,26,,
4998,26,,
4999,26,,
5000,26,,
5001,26,,
5002,26,,
5003,26,,
5004,26,,
5005,26,,
5006,26,,
5007,26,,
5008,26,,
5009,26,,
5010,26,,
5011,26,,
5012,26,,
5013,26,,
5014,26,,
5015,26,,
5016,26,,
5017,26,,
5018,26,,
5019,26,,
5020,26,,
5021,26,,
5022,26,,
5023,26,,
5024,26,,
5025,26,,
5026,26,,
5027,26,,
5028,26,,
5029,26,,
5030,26,,
5031,26,,
5032,26,,
5033,26,,
5034,26,,
5035,26,,
5036,26,,
5037,26,,
5038,26,,
5039,26,,
5040,26,,
5041,26,,
5042,26,,
5043,26,,
5044,26,,
5045,26,,
5046,26,,
5047,26,,
5048,26,,
5049,26,,
5051,26,,
5052,26,,
5053,26,,
5054,26,,
5055,26,,
5056,26,,
5057,26,,
5058,26,,
5059,26,,
5060,26,,
5062,26,,
5063,26,,
5064,26,,
5065,26,,
5066,26,,
5067,26,,
5068,26,,
5069,26,,
5070,26,,
5071,26,,
5072,26,,
5073,26,,
5074,26,,
5075,26,,
5076,26,,
5077,26,,
5078,26,,
5079,26,,
5080,26,,
5081,26,,
5082,26,,
5083,26,,
5084,26,,
5085,26,,
5086,26,,
5087,26,,
5088,26,,
5089,26,,
5093,26,,
5094,26,,
5095,26,,
5096,26,,
5097,26,,
5098,26,,
5099,26,,
5100,26,,
5101,26,,
5102,26,,
5103,26,,
5104,26,,
5105,26,,
5106,26,,
5107,26,,
5125,26,,
5126,26,,
5127,26,,
5128,26,,
5129,26,,
5130,26,,
7947,26,,
7669,26,2013,
19211,26,2015,
13018,26,,
13024,26,,
13031,26,,
13042,26,,
13058,26,,
13070,26,,
13071,26,,
13083,26,,
13111,26,,
13114,26,,
13124,26,,
13126,26,,
13140,26,,
13159,26,,
13160,26,,
13191,26,,
13192,26,,
13206,26,,
13222,26,,
13233,26,,
13234,26,,
13241,26,,
13253,26,,
13255,26,,
13256,26,,
13266,26,,
13272,26,,
13279,26,,
13294,26,,
13308,26,,
13319,26,,
13327,26,,
13330,26,,
13336,26,,
13341,26,,
13344,26,,
13349,26,,
13353,26,,
13366,26,,
13375,26,,
13389,26,,
13396,26,,
13404,26,,
13405,26,,
13412,26,,
13414,26,,
13415,26,,
13423,26,,
13427,26,,
13432,26,,
13439,26,,
13480,26,,
13492,26,,
13502,26,,
13529,26,,
13595,26,,
13613,26,,
13614,26,,
13619,26,,
13620,26,,
13640,26,,
13647,26,,
13648,26,,
13663,26,,
13666,26,,
13675,26,,
13680,26,,
13694,26,,
13696,26,,
13718,26,,
13731,26,,
13735,26,,
13741,26,,
13750,26,,
13755,26,,
13757,26,,
13761,26,,
13769,26,,
13774,26,,
13783,26,,
13787,26,,
13795,26,,
13802,26,,
13804,26,,
13822,26,,
13828,26,,
13867,26,,
13874,26,,
13893,26,,
13901,26,,
13921,26,,
13922,26,,
13932,26,,
13936,26,,
13937,26,,
13948,26,,
13951,26,,
13952,26,,
13976,26,,
13983,26,,
13991,26,,
13996,26,,
13998,26,,
14003,26,,
14011,26,,
14027,26,,
14062,26,,
14063,26,,
14081,26,,
14091,26,,
14102,26,,
14105,26,,
14112,26,,
14118,26,,
14119,26,,
14143,26,,
14150,26,,
14152,26,,
14153,26,,
14156,26,,
14157,26,,
14168,26,,
14172,26,,
14180,26,,
14184,26,,
14194,26,,
14196,26,,
14202,26,,
14208,26,,
14213,26,,
14225,26,,
14228,26,,
14231,26,,
14232,26,,
14244,26,,
14251,26,,
14254,26,,
14255,26,,
14259,26,,
14268,26,,
14309,26,,
14328,26,,
14331,26,,
14333,26,,
14334,26,,
14339,26,,
14346,26,,
14353,26,,
14358,26,,
14361,26,,
14366,26,,
14369,26,,
14374,26,,
14380,26,,
14388,26,,
14396,26,,
14404,26,,
14411,26,,
14419,26,,
14469,26,,
14495,26,,
14496,26,,
14524,26,,
14533,26,,
14536,26,,
14542,26,,
14544,26,,
14549,26,,
14558,26,,
14563,26,,
14570,26,,
14577,26,,
14585,26,,
14602,26,,
14614,26,,
14615,26,,
14627,26,,
14638,26,,
14642,26,,
14653,26,,
14659,26,,
14661,26,,
14667,26,,
14670,26,,
14680,26,,
14713,26,,
14717,26,,
14726,26,,
14728,26,,
14739,26,,
14752,26,,
14756,26,,
14767,26,,
14773,26,,
14776,26,,
14784,26,,
14792,26,,
14796,26,,
14813,26,,
14817,26,,
14822,26,,
14826,26,,
14833,26,,
14838,26,,
14842,26,,
14844,26,,
14845,26,,
14846,26,,
14849,26,,
14850,26,,
14865,26,,
14873,26,,
14903,26,,
14907,26,,
14930,26,,
14937,26,,
14976,26,,
14983,26,,
15155,26,,
15157,26,,
15158,26,,
15159,26,,
15160,26,,
15167,26,,
15178,26,,
15182,26,,
15183,26,,
15193,26,,
15198,26,,
15202,26,,
15205,26,,
15209,26,,
15212,26,,
15223,26,,
15231,26,,
15235,26,,
15251,26,,
15253,26,,
15273,26,,
15289,26,,
15290,26,,
15299,26,,
15313,26,,
15329,26,,
15336,26,,
15347,26,,
15350,26,,
15352,26,,
15357,26,,
15365,26,,
15370,26,,
15377,26,,
15378,26,,
15389,26,,
15399,26,,
15400,26,,
15403,26,,
15404,26,,
15406,26,,
15409,26,,
15415,26,,
15416,26,,
15418,26,,
15420,26,,
15427,26,,
15428,26,,
15436,26,,
15437,26,,
15440,26,,
15441,26,,
15445,26,,
15447,26,,
15450,26,,
15453,26,,
15462,26,,
15468,26,,
15469,26,,
15471,26,,
15476,26,,
15477,26,,
15478,26,,
15479,26,,
15480,26,,
15481,26,,
15482,26,,
15483,26,,
15484,26,,
15485,26,,
15486,26,,
15487,26,,
15509,26,,
15526,26,,
544,28,,
562,28,,
1088,28,,
1117,28,,
1284,28,,
1285,28,,
1286,28,,
1287,28,,
1288,28,,
1289,28,,
1290,28,,
1291,28,,
1292,28,,
1293,28,,
1294,28,,
1295,28,,
1296,28,,
1297,28,,
1298,28,,
1299,28,,
1300,28,,
1301,28,,
1302,28,,
1303,28,,
1304,28,,
1305,28,,
1306,28,,
1307,28,,
1308,28,,
1309,28,,
1310,28,,
1311,28,,
1312,28,,
1313,28,,
1317,28,,
1318,28,,
1319,28,,
1320,28,,
1321,28,,
1323,28,,
1326,28,,
1328,28,,
1329,28,,
1330,28,,
1331,28,,
1332,28,,
1337,28,,
1338,28,,
1339,28,,
1340,28,,
1341,28,,
1342,28,,
1345,28,,
1346,28,,
1347,28,,
1348,28,,
1349,28,,
1350,28,,
1351,28,,
1353,28,,
1354,28,,
1355,28,,
1453,28,,
1454,28,,
1455,28,,
1456,28,,
1457,28,,
1458,28,,
1459,28,,
1460,28,,
1461,28,,
1462,28,,
1463,28,,
1464,28,,
1465,28,,
1466,28,,
1467,28,,
1468,28,,
1469,28,,
1470,28,,
1471,28,,
1472,28,,
1473,28,,
1474,28,,
1475,28,,
1476,28,,
1477,28,,
1478,28,,
1479,28,,
1480,28,,
1481,28,,
1482,28,,
1483,28,,
1484,28,,
1485,28,,
1486,28,,
1487,28,,
1488,28,,
1489,28,,
1490,28,,
1491,28,,
1492,28,,
1493,28,,
1494,28,,
1495,28,,
1496,28,,
1497,28,,
1498,28,,
1499,28,,
1500,28,,
1503,28,,
1504,28,,
1505,28,,
1506,28,,
1510,28,,
1511,28,,
1512,28,,
1513,28,,
1514,28,,
1516,28,,
1517,28,,
1518,28,,
1519,28,,
1521,28,,
1523,28,,
1524,28,,
1530,28,,
1535,28,,
1690,28,,
1717,28,,
1762,28,,
1763,28,,
1933,28,,
8078,28,,
8084,28,,
9409,28,,
11829,28,,
11830,28,,
12212,28,,
13002,28,,
13011,28,,
13021,28,,
13022,28,,
13028,28,,
13034,28,,
13037,28,,
13045,28,,
13051,28,,
13055,28,,
13062,28,,
13074,28,,
13079,28,,
13086,28,,
13095,28,,
13098,28,,
13109,28,,
13110,28,,
13113,28,,
13121,28,,
13125,28,,
13135,28,,
13138,28,,
13153,28,,
13166,28,,
13168,28,,
13174,28,,
13185,28,,
13188,28,,
13190,28,,
13198,28,,
13209,28,,
13215,28,,
13220,28,,
13239,28,,
13252,28,,
13258,28,,
13263,28,,
13264,28,,
13273,28,,
13274,28,,
13278,28,,
13281,28,,
13282,28,,
13284,28,,
13286,28,,
13295,28,,
13297,28,,
13299,28,,
13304,28,,
13305,28,,
13312,28,,
13316,28,,
13317,28,,
13324,28,,
13329,28,,
13332,28,,
13340,28,,
13346,28,,
13350,28,,
13363,28,,
13368,28,,
13376,28,,
13387,28,,
13398,28,,
13403,28,,
13406,28,,
13411,28,,
13419,28,,
13420,28,,
13426,28,,
13428,28,,
13431,28,,
13438,28,,
13444,28,,
13447,28,,
13455,28,,
13470,28,,
13479,28,,
13486,28,,
13497,28,,
13499,28,,
13504,28,,
13505,28,,
13521,28,,
13526,28,,
13527,28,,
13548,28,,
13554,28,,
13559,28,,
13561,28,,
13563,28,,
13571,28,,
13573,28,,
13584,28,,
13611,28,,
13617,28,,
13625,28,,
13630,28,,
13651,28,,
13659,28,,
13670,28,,
13671,28,,
13677,28,,
13678,28,,
13683,28,,
13685,28,,
13691,28,,
13697,28,,
13702,28,,
13711,28,,
13712,28,,
13715,28,,
13721,28,,
13724,28,,
13725,28,,
13733,28,,
13737,28,,
13738,28,,
13748,28,,
13759,28,,
13763,28,,
13768,28,,
13772,28,,
13779,28,,
13780,28,,
13788,28,,
13794,28,,
13799,28,,
13813,28,,
13816,28,,
13817,28,,
13818,28,,
13847,28,,
13850,28,,
13855,28,,
13856,28,,
13862,28,,
13871,28,,
13876,28,,
13888,28,,
13892,28,,
13899,28,,
13900,28,,
13902,28,,
13909,28,,
13913,28,,
13916,28,,
13926,28,,
13931,28,,
13934,28,,
13941,28,,
13943,28,,
13945,28,,
13954,28,,
13959,28,,
13963,28,,
13992,28,,
14001,28,,
14012,28,,
14017,28,,
14022,28,,
14025,28,,
14028,28,,
14038,28,,
14059,28,,
14070,28,,
14075,28,,
14079,28,,
14082,28,,
14084,28,,
14100,28,,
14110,28,,
14116,28,,
14140,28,,
14141,28,,
14146,28,,
14166,28,,
14170,28,,
14179,28,,
14181,28,,
14183,28,,
14186,28,,
14187,28,,
14190,28,,
14195,28,,
14198,28,,
14200,28,,
14204,28,,
14205,28,,
14207,28,,
14210,28,,
14219,28,,
14224,28,,
14230,28,,
14242,28,,
14243,28,,
14250,28,,
14253,28,,
14258,28,,
14260,28,,
14267,28,,
14285,28,,
14290,28,,
14322,28,,
14323,28,,
14324,28,,
14335,28,,
14336,28,,
14349,28,,
14350,28,,
14354,28,,
14362,28,,
14373,28,,
14378,28,,
14391,28,,
14399,28,,
14409,28,,
14416,28,,
14440,28,,
14442,28,,
14447,28,,
14456,28,,
14462,28,,
14476,28,,
14478,28,,
14482,28,,
14494,28,,
14502,28,,
14505,28,,
14507,28,,
14511,28,,
14512,28,,
14514,28,,
14518,28,,
14525,28,,
14530,28,,
14539,28,,
14546,28,,
14551,28,,
14555,28,,
14576,28,,
14580,28,,
14586,28,,
14591,28,,
14600,28,,
14612,28,,
14622,28,,
14626,28,,
14631,28,,
14635,28,,
14641,28,,
14645,28,,
14651,28,,
14656,28,,
14666,28,,
14688,28,,
14722,28,,
14724,28,,
14730,28,,
14737,28,,
14743,28,,
14755,28,,
14759,28,,
14772,28,,
14782,28,,
14790,28,,
14803,28,,
14810,28,,
14812,28,,
14816,28,,
14821,28,,
14825,28,,
14827,28,,
14829,28,,
14831,28,,
14836,28,,
14841,28,,
14858,28,,
14871,28,,
14879,28,,
14882,28,,
14895,28,,
14896,28,,
14897,28,,
14901,28,,
14916,28,,
14918,28,,
14923,28,,
14926,28,,
14942,28,,
14965,28,,
14966,28,,
14986,28,,
14996,28,,
14999,28,,
15170,28,,
15180,28,,
15200,28,,
15222,28,,
15226,28,,
15238,28,,
15242,28,,
15243,28,,
15247,28,,
15252,28,,
15256,28,,
15257,28,,
15267,28,,
15269,28,,
15275,28,,
15281,28,,
15283,28,,
15297,28,,
15305,28,,
15307,28,,
15314,28,,
15322,28,,
15331,28,,
15339,28,,
15340,28,,
15349,28,,
15359,28,,
15362,28,,
15376,28,,
15388,28,,
15396,28,,
15397,28,,
15425,28,,
15426,28,,
15431,28,,
15439,28,,
15461,28,,
15467,28,,
15473,28,,
15507,28,,
15521,28,,
16832,28,,
17510,28,,
3025,28,2013,
3150,28,2013,
3373,28,2013,
3702,28,2013,
4414,28,2013,
4529,28,2013,
4530,28,2013,
7123,28,2013,
7246,28,2013,
7338,28,2013,
16129,28,2015,
17610,28,2015,
18384,28,2015,
18800,28,2015,
18847,28,2015,
18793,28,2015,
10530,28,,
15382,28,,
439,29,,
440,29,,
441,29,,
442,29,,
443,29,,
444,29,,
445,29,,
446,29,,
447,29,,
448,29,,
449,29,,
450,29,,
451,29,,
452,29,,
453,29,,
454,29,,
455,29,,
456,29,,
457,29,,
458,29,,
459,29,,
460,29,,
461,29,,
462,29,,
526,29,,
538,29,,
543,29,,
1071,29,,
1520,29,,
1534,29,,
5140,29,,
5142,29,,
5146,29,,
5147,29,,
7973,29,,
8049,29,,
13059,29,,
13318,29,,
13440,29,,
13463,29,,
13537,29,,
13565,29,,
13587,29,,
13602,29,,
14281,29,,
14286,29,,
14303,29,,
14306,29,,
14325,29,,
14460,29,,
14461,29,,
14493,29,,
14513,29,,
14523,29,,
14811,29,,
14885,29,,
14931,29,,
14952,29,,
14953,29,,
14959,29,,
14960,29,,
14961,29,,
14962,29,,
15004,29,,
15023,29,,
15210,29,,
19579,29,,
19580,29,,
19581,29,,
19582,29,,
19696,29,,
19825,29,,
20196,29,,
20561,29,,
20608,29,,
20671,29,,
20681,29,,
20705,29,,
20723,29,,
20724,29,,
20745,29,,
20746,29,,
20884,29,,
20885,29,,
20887,29,,
20888,29,,
20889,29,,
20890,29,,
20891,29,,
20892,29,,
20893,29,,
20894,29,,
20895,29,,
20896,29,,
20897,29,,
20898,29,,
20901,29,,
20902,29,,
20903,29,,
20904,29,,
20905,29,,
20906,29,,
20907,29,,
20908,29,,
20909,29,,
20910,29,,
20911,29,,
20913,29,,
20914,29,,
20915,29,,
20916,29,,
20917,29,,
20918,29,,
20921,29,,
20922,29,,
20923,29,,
21431,29,,
21432,29,,
21434,29,,
21435,29,,
21438,29,,
21439,29,,
21440,29,,
21441,29,,
21442,29,,
21443,29,,
21444,29,,
21445,29,,
21446,29,,
21447,29,,
21768,29,,
21774,29,,
21779,29,,
21811,29,,
21812,29,,
21815,29,,
21823,29,,
21824,29,,
21825,29,,
21833,29,,
21854,29,,
21855,29,,
21960,29,,
22029,29,,
22048,29,,
22950,29,,
28512,29,,
2155,29,2010,
2156,29,2010,
2158,29,2010,
2187,29,2010,
2211,29,2010,
2443,29,2010,
2529,29,2010,
2531,29,2010,
2866,29,2010,
2906,29,2010,
3349,29,2010,
3455,29,2010,
3465,29,2010,
3589,29,2010,
3596,29,2010,
3895,29,2010,
3896,29,2010,
3897,29,2010,
3959,29,2010,
3987,29,2010,
3993,29,2010,
3997,29,2010,
3998,29,2010,
4017,29,2010,
4060,29,2010,
4208,29,2010,
4235,29,2010,
4278,29,2010,
4279,29,2010,
4382,29,2010,
4383,29,2010,
4593,29,2010,
5109,29,2010,
5110,29,2010,
5111,29,2010,
5112,29,2010,
5113,29,2010,
5114,29,2010,
5115,29,2010,
4379,29,2013,
12712,29,2013,
12713,29,2013,
12714,29,2013,
12715,29,2013,
12716,29,2013,
12717,29,2013,
12718,29,2013,
12719,29,2013,
12720,29,2013,
12721,29,2013,
12722,29,2013,
12723,29,2013,
12724,29,2013,
12725,29,2013,
12726,29,2013,
12727,29,2013,
12728,29,2013,
12729,29,2013,
12730,29,2013,
12731,29,2013,
12732,29,2013,
12733,29,2013,
12734,29,2013,
12735,29,2013,
12736,29,2013,
12737,29,2013,
12738,29,2013,
12739,29,2013,
12740,29,2013,
12741,29,2013,
12742,29,2013,
12743,29,2013,
12744,29,2013,
12745,29,2013,
12746,29,2013,
12747,29,2013,
12748,29,2013,
12749,29,2013,
12750,29,2013,
12752,29,2013,
12753,29,2013,
12754,29,2013,
12755,29,2013,
12756,29,2013,
12757,29,2013,
12758,29,2013,
12759,29,2013,
12760,29,2013,
12761,29,2013,
12762,29,2013,
12764,29,2013,
12765,29,2013,
12766,29,2013,
12767,29,2013,
12768,29,2013,
12770,29,2013,
12771,29,2013,
12772,29,2013,
12773,29,2013,
12774,29,2013,
12775,29,2013,
12777,29,2013,
12778,29,2013,
12779,29,2013,
12780,29,2013,
12781,29,2013,
12782,29,2013,
12783,29,2013,
12784,29,2013,
12785,29,2013,
12786,29,2013,
12787,29,2013,
12788,29,2013,
12789,29,2013,
12790,29,2013,
12791,29,2013,
12792,29,2013,
12793,29,2013,
12794,29,2013,
12795,29,2013,
12798,29,2013,
12799,29,2013,
12800,29,2013,
12802,29,2013,
12803,29,2013,
12804,29,2013,
12805,29,2013,
12806,29,2013,
12807,29,2013,
12808,29,2013,
12809,29,2013,
12810,29,2013,
12811,29,2013,
12812,29,2013,
12813,29,2013,
12814,29,2013,
12815,29,2013,
12816,29,2013,
12817,29,2013,
12818,29,2013,
12819,29,2013,
12820,29,2013,
12821,29,2013,
12823,29,2013,
12824,29,2013,
12825,29,2013,
12826,29,2013,
12831,29,2013,
12832,29,2013,
12833,29,2013,
12834,29,2013,
12835,29,2013,
12836,29,2013,
12837,29,2013,
12838,29,2013,
12839,29,2013,
12840,29,2013,
12841,29,2013,
12842,29,2013,
12843,29,2013,
12844,29,2013,
12845,29,2013,
12846,29,2013,
12847,29,2013,
12848,29,2013,
12849,29,2013,
12850,29,2013,
12851,29,2013,
12852,29,2013,
12853,29,2013,
12854,29,2013,
12855,29,2013,
12856,29,2013,
12857,29,2013,
12858,29,2013,
12859,29,2013,
12860,29,2013,
12861,29,2013,
12862,29,2013,
12863,29,2013,
12865,29,2013,
12866,29,2013,
12867,29,2013,
12868,29,2013,
12869,29,2013,
12870,29,2013,
12871,29,2013,
12872,29,2013,
12873,29,2013,
12874,29,2013,
12875,29,2013,
12876,29,2013,
12877,29,2013,
12878,29,2013,
12879,29,2013,
12880,29,2013,
12881,29,2013,
12884,29,2013,
12885,29,2013,
12886,29,2013,
12887,29,2013,
12888,29,2013,
12889,29,2013,
12890,29,2013,
12891,29,2013,
12893,29,2013,
12894,29,2013,
12895,29,2013,
12896,29,2013,
12897,29,2013,
12898,29,2013,
12899,29,2013,
12900,29,2013,
12904,29,2013,
12905,29,2013,
12906,29,2013,
12908,29,2013,
12913,29,2013,
12914,29,2013,
12915,29,2013,
12916,29,2013,
12917,29,2013,
12918,29,2013,
12919,29,2013,
12920,29,2013,
12921,29,2013,
12922,29,2013,
12923,29,2013,
12924,29,2013,
12928,29,2013,
12929,29,2013,
12930,29,2013,
12931,29,2013,
12932,29,2013,
12933,29,2013,
12934,29,2013,
12935,29,2013,
12936,29,2013,
12937,29,2013,
12938,29,2013,
12939,29,2013,
12940,29,2013,
12941,29,2013,
12942,29,2013,
12943,29,2013,
12944,29,2013,
12945,29,2013,
12946,29,2013,
12947,29,2013,
12948,29,2013,
12949,29,2013,
12950,29,2013,
12951,29,2013,
12953,29,2013,
12954,29,2013,
12955,29,2013,
12956,29,2013,
12957,29,2013,
12958,29,2013,
12959,29,2013,
12960,29,2013,
12961,29,2013,
12962,29,2013,
12963,29,2013,
12964,29,2013,
12965,29,2013,
12966,29,2013,
12967,29,2013,
12968,29,2013,
12969,29,2013,
12970,29,2013,
12971,29,2013,
12972,29,2013,
12973,29,2013,
12974,29,2013,
15071,29,2013,
15073,29,2013,
19254,29,2013,
19255,29,2013,
19257,29,2013,
19259,29,2013,
19260,29,2013,
12763,29,2013,
12882,29,2013,
12883,29,2013,
15146,29,2013,
12909,29,2013,"ware"
12910,29,2013,"ware"
12903,29,2013,"ware"
12901,29,2013,"ware"
12902,29,2013,"ware"
6157,29,2014,
10194,29,2014,
15012,29,2014,
15013,29,2014,
15014,29,2014,
15015,29,2014,
15016,29,2014,
15018,29,2014,
15019,29,2014,
15020,29,2014,
15021,29,2014,
15022,29,2014,
15030,29,2014,
15031,29,2014,
15032,29,2014,
15045,29,2014,
15046,29,2014,
15047,29,2014,
15048,29,2014,
15049,29,2014,
15050,29,2014,
15051,29,2014,
15052,29,2014,
15053,29,2014,
15054,29,2014,
15055,29,2014,
15056,29,2014,
15057,29,2014,
15058,29,2014,
15059,29,2014,
15060,29,2014,
15061,29,2014,
15062,29,2014,
15063,29,2014,
15064,29,2014,
15065,29,2014,
15066,29,2014,
15067,29,2014,
15068,29,2014,
15069,29,2014,
15070,29,2014,
15072,29,2014,
15074,29,2014,
15075,29,2014,
15076,29,2014,
15077,29,2014,
15078,29,2014,
15079,29,2014,
15080,29,2014,
15081,29,2014,
15082,29,2014,
15083,29,2014,
15084,29,2014,
15085,29,2014,
15086,29,2014,
15087,29,2014,
15088,29,2014,
15089,29,2014,
15090,29,2014,
15091,29,2014,
15092,29,2014,
15094,29,2014,
15095,29,2014,
15096,29,2014,
15097,29,2014,
15098,29,2014,
15101,29,2014,
15107,29,2014,
15108,29,2014,
15109,29,2014,
15110,29,2014,
15111,29,2014,
15112,29,2014,
15113,29,2014,
15114,29,2014,
15115,29,2014,
15116,29,2014,
15117,29,2014,
15118,29,2014,
15119,29,2014,
15120,29,2014,
15121,29,2014,
15122,29,2014,
15123,29,2014,
15124,29,2014,
15127,29,2014,
15128,29,2014,
15129,29,2014,
15130,29,2014,
15131,29,2014,
15132,29,2014,
15133,29,2014,
15134,29,2014,
15135,29,2014,
15136,29,2014,
15137,29,2014,
15138,29,2014,
15139,29,2014,
15140,29,2014,
15141,29,2014,
15142,29,2014,
15143,29,2014,
15144,29,2014,
15145,29,2014,
15150,29,2014,
15154,29,2014,
19256,29,2014,
19265,29,2014,
15005,29,2014,"ware"
15006,29,2014,"ware"
15007,29,2014,"ware"
15008,29,2014,"ware"
15009,29,2014,"ware"
15017,29,2014,"ware"
16173,29,2015,
16900,29,2015,
17013,29,2015,
17957,29,2015,
19210,29,2015,
19220,29,2015,
19221,29,2015,
19222,29,2015,
19225,29,2015,
19226,29,2015,
19227,29,2015,
19228,29,2015,
19229,29,2015,
19230,29,2015,
19231,29,2015,
19232,29,2015,
19233,29,2015,
19234,29,2015,
19235,29,2015,
19236,29,2015,
19237,29,2015,
19238,29,2015,
19240,29,2015,
19241,29,2015,
19243,29,2015,
19249,29,2015,
19250,29,2015,
19261,29,2015,
19263,29,2015,
19264,29,2015,
19283,29,2015,
19284,29,2015,
536,28,,"wood identification"
537,28,,"wood identification"
1502,28,,"wood identification"
1525,28,,"wood identification"
1526,28,,"wood identification"
1527,28,,"wood identification"
1528,28,,"wood identification"
1529,28,,"wood identification"
1531,28,,"wood identification"
1536,28,,"wood identification"
1537,28,,"wood identification"
1538,28,,"wood identification"
1539,28,,"wood identification"
1540,28,,"wood identification"
5131,28,,"wood identification"
5134,28,,"wood identification"
5135,28,,"wood identification"
5136,28,,"wood identification"
5137,28,,"wood identification"
5138,28,,"wood identification"
5143,28,,"wood identification"
5144,28,,"wood identification"
5145,28,,"wood identification"
8076,28,,"wood identification"
8077,28,,"wood identification"
8080,28,,"wood identification"
8081,28,,"wood identification"
15011,29,2014,
15024,29,2014,
15025,29,2014,
15026,29,2014,
15027,29,2014,
15028,29,2014,
15029,29,2014,
15037,29,2014,
15038,29,2014,
15039,29,2014,
15040,29,2014,
15041,29,2014,
15042,29,2014,
15043,29,2014,
15100,29,2014,
15244,29,,
15003,29,,
15010,29,2014,
15033,29,2014,
15034,29,2014,
15035,29,2014,
15036,29,2014,
15102,29,2014,
15103,29,2014,
15104,29,2014,
15105,29,2014,
15125,29,2014,
15126,29,2014,
